,iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
0,387.0,9.0,0.0,5.0,401.0,0.0,0.21,1.0,31.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,401.0,5.0,1.0,9.0,387.0,0.0,0.21,1.0,25.0,35.0,0.0,25.0,20.0,0.0,20.0,25.0,10.0,30.0,10.0,0.0,25.0,8.0,5.0,7.0,10.0,5.0,0.0,4.0,5.0,7.0,7.0,7.0,0.0,6.0,6.0
0,387.0,9.0,0.0,6.0,402.0,0.0,-0.22,0.0,29.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,402.0,6.0,1.0,9.0,387.0,0.0,-0.22,0.0,25.0,25.0,20.0,15.0,25.0,10.0,5.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,7.0,10.0,9.0,1.0,9.0,7.0,8.0,6.0,7.0,5.0,8.0,5.0
0,387.0,9.0,0.0,7.0,403.0,0.0,-0.1,1.0,22.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,403.0,7.0,1.0,9.0,387.0,0.0,-0.1,1.0,25.0,20.0,25.0,20.0,15.0,5.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,4.0,8.0,7.0,9.0,9.0,1.0,9.0,0.0,6.0,0.0,0.0,0.0,7.0,5.0
0,387.0,9.0,0.0,8.0,404.0,1.0,-0.06,1.0,23.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,404.0,8.0,1.0,9.0,387.0,1.0,-0.06,1.0,25.0,25.0,14.0,25.0,25.0,3.0,8.0,10.0,16.0,24.0,24.0,20.0,6.0,6.0,9.0,7.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,6.0
0,387.0,9.0,0.0,9.0,405.0,0.0,0.65,0.0,30.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,405.0,9.0,1.0,9.0,387.0,0.0,0.65,0.0,25.0,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,10.0,9.0,10.0,1.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,5.0
0,387.0,9.0,0.0,10.0,406.0,0.0,0.19,0.0,27.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,406.0,10.0,1.0,9.0,387.0,0.0,0.19,0.0,25.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,3.0
0,387.0,9.0,0.0,11.0,407.0,1.0,0.24,1.0,24.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,407.0,11.0,1.0,9.0,387.0,1.0,0.24,1.0,25.0,30.0,15.0,15.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,7.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0
0,387.0,9.0,0.0,12.0,408.0,1.0,-0.01,0.0,24.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,408.0,12.0,1.0,9.0,387.0,1.0,-0.01,0.0,25.0,20.0,10.0,20.0,20.0,10.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0,8.0,7.0,10.0,8.0,9.0,1.0,9.0,8.0,8.0,10.0,9.0,0.0,8.0,8.0
0,387.0,9.0,0.0,13.0,409.0,0.0,-0.06,1.0,23.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,409.0,13.0,1.0,9.0,387.0,0.0,-0.06,1.0,25.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,0.0,7.0,6.0,7.0,6.0,6.0,5.0,7.0,5.0
0,387.0,9.0,0.0,14.0,410.0,0.0,-0.58,1.0,27.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,410.0,14.0,1.0,9.0,387.0,0.0,-0.58,1.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,0.0,7.0,5.0,5.0,8.0,2.0,4.0,4.0,5.0
0,387.0,9.0,0.0,15.0,411.0,1.0,0.26,1.0,34.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,411.0,15.0,1.0,9.0,387.0,1.0,0.26,1.0,25.0,35.0,15.0,15.0,25.0,10.0,0.0,60.0,0.0,10.0,20.0,0.0,0.0,8.0,6.0,9.0,7.0,5.0,1.0,10.0,10.0,8.0,10.0,6.0,5.0,7.0,6.0
0,387.0,9.0,0.0,16.0,412.0,1.0,-0.09,1.0,27.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,412.0,16.0,1.0,9.0,387.0,1.0,-0.09,1.0,25.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,1.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0
0,387.0,9.0,0.0,17.0,413.0,0.0,0.3,1.0,26.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,413.0,17.0,1.0,9.0,387.0,0.0,0.3,1.0,25.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,8.0,6.0,0.0,9.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0
0,387.0,9.0,0.0,18.0,414.0,1.0,-0.28,1.0,29.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,414.0,18.0,1.0,9.0,387.0,1.0,-0.28,1.0,25.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,5.0,8.0,5.0,8.0,5.0
0,387.0,9.0,0.0,19.0,415.0,0.0,0.48,1.0,31.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,5.0,8.0,6.0,6.0,5.0,5.0,10.0,415.0,19.0,1.0,9.0,387.0,0.0,0.48,1.0,25.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,4.0,10.0,8.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,388.0,10.0,0.0,1.0,397.0,0.0,0.35,1.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,4.0,8.0,8.0,6.0,8.0,6.0,4.0,4.0,397.0,1.0,1.0,10.0,388.0,0.0,0.35,1.0,24.0,20.0,21.0,21.0,22.0,6.0,10.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,1.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0
0,388.0,10.0,0.0,2.0,398.0,0.0,-0.16,1.0,29.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,398.0,2.0,1.0,10.0,388.0,0.0,-0.16,1.0,24.0,45.0,10.0,10.0,30.0,0.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,8.0,0.0,6.0,7.0,7.0,7.0,0.0,8.0,6.0,2.0
0,388.0,10.0,0.0,3.0,399.0,1.0,0.29,1.0,29.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,1.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,9.0,399.0,3.0,1.0,10.0,388.0,1.0,0.29,1.0,24.0,25.0,10.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,20.0,25.0,0.0,9.0,9.0,9.0,9.0,9.0,1.0,7.0,10.0,9.0,8.0,6.0,0.0,9.0,8.0
0,388.0,10.0,0.0,4.0,400.0,0.0,0.29,1.0,26.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,8.0,8.0,7.0,8.0,7.0,5.0,5.0,400.0,4.0,1.0,10.0,388.0,0.0,0.29,1.0,24.0,70.0,5.0,20.0,3.0,1.0,1.0,80.0,5.0,5.0,4.0,3.0,3.0,7.0,10.0,6.0,8.0,7.0,1.0,6.5,0.0,6.5,0.0,6.0,0.0,6.5,7.5
0,388.0,10.0,0.0,5.0,401.0,0.0,0.22,1.0,31.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,8.0,8.0,6.0,6.0,8.0,4.0,3.0,401.0,5.0,1.0,10.0,388.0,0.0,0.22,1.0,24.0,35.0,0.0,25.0,20.0,0.0,20.0,25.0,10.0,30.0,10.0,0.0,25.0,8.0,5.0,7.0,10.0,5.0,0.0,4.0,5.0,6.0,6.0,5.0,0.0,5.0,3.0
0,388.0,10.0,0.0,6.0,402.0,0.0,0.17,0.0,29.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,3.0,8.0,8.0,8.0,8.0,7.0,2.0,2.0,402.0,6.0,1.0,10.0,388.0,0.0,0.17,0.0,24.0,25.0,20.0,15.0,25.0,10.0,5.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,7.0,10.0,9.0,1.0,7.0,7.0,5.0,7.0,5.0,7.0,6.0,4.0
0,388.0,10.0,0.0,7.0,403.0,0.0,0.34,1.0,22.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,8.0,8.0,7.0,6.0,5.0,4.0,5.0,403.0,7.0,1.0,10.0,388.0,0.0,0.34,1.0,24.0,20.0,25.0,20.0,15.0,5.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,4.0,8.0,7.0,9.0,9.0,0.0,7.0,4.0,5.0,0.0,0.0,0.0,5.0,2.0
0,388.0,10.0,0.0,8.0,404.0,0.0,0.14,1.0,23.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,404.0,8.0,1.0,10.0,388.0,0.0,0.14,1.0,24.0,25.0,14.0,25.0,25.0,3.0,8.0,10.0,16.0,24.0,24.0,20.0,6.0,6.0,9.0,7.0,8.0,8.0,1.0,9.0,7.0,8.0,8.0,7.0,0.0,9.0,6.0
0,388.0,10.0,0.0,9.0,405.0,0.0,0.18,0.0,30.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,3.0,8.0,8.0,8.0,8.0,7.0,3.0,2.0,405.0,9.0,1.0,10.0,388.0,0.0,0.18,0.0,24.0,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,10.0,9.0,10.0,0.0,8.0,9.0,9.0,9.0,9.0,2.0,3.0,3.0
0,388.0,10.0,0.0,10.0,406.0,0.0,0.23,0.0,27.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,4.0,7.0,8.0,7.0,8.0,6.0,4.0,3.0,406.0,10.0,1.0,10.0,388.0,0.0,0.23,0.0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,1.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
0,388.0,10.0,0.0,11.0,407.0,0.0,0.4,1.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,8.0,8.0,6.0,8.0,5.0,4.0,3.0,407.0,11.0,1.0,10.0,388.0,0.0,0.4,1.0,24.0,30.0,15.0,15.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,7.0,8.0,1.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0
0,388.0,10.0,0.0,12.0,408.0,0.0,0.14,0.0,24.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,6.0,6.0,6.0,7.0,5.0,3.0,2.0,408.0,12.0,1.0,10.0,388.0,0.0,0.14,0.0,24.0,20.0,10.0,20.0,20.0,10.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0,8.0,7.0,10.0,8.0,9.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,5.0
0,388.0,10.0,0.0,13.0,409.0,0.0,-0.04,1.0,23.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,6.0,7.0,6.0,7.0,4.0,3.0,3.0,409.0,13.0,1.0,10.0,388.0,0.0,-0.04,1.0,24.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,0.0,7.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0
0,388.0,10.0,0.0,14.0,410.0,0.0,0.21,1.0,27.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,8.0,8.0,7.0,8.0,6.0,4.0,3.0,410.0,14.0,1.0,10.0,388.0,0.0,0.21,1.0,24.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,0.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0
0,388.0,10.0,0.0,15.0,411.0,0.0,0.35,1.0,34.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,8.0,8.0,8.0,8.0,6.0,5.0,4.0,411.0,15.0,1.0,10.0,388.0,0.0,0.35,1.0,24.0,35.0,15.0,15.0,25.0,10.0,0.0,60.0,0.0,10.0,20.0,0.0,0.0,8.0,6.0,9.0,7.0,5.0,0.0,8.0,5.0,6.0,6.0,7.0,1.0,6.0,4.0
0,388.0,10.0,0.0,16.0,412.0,0.0,0.08,1.0,27.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,5.0,7.0,8.0,7.0,0.0,5.0,5.0,3.0,412.0,16.0,1.0,10.0,388.0,0.0,0.08,1.0,24.0,75.0,5.0,5.0,5.0,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,0.0,7.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0
0,388.0,10.0,0.0,17.0,413.0,0.0,0.54,1.0,26.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,7.0,8.0,6.0,6.0,5.0,5.0,3.0,413.0,17.0,1.0,10.0,388.0,0.0,0.54,1.0,24.0,10.0,10.0,30.0,30.0,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,8.0,6.0,0.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0
0,388.0,10.0,0.0,18.0,414.0,0.0,0.45,1.0,29.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,6.0,8.0,7.0,6.0,7.0,6.0,5.0,4.0,414.0,18.0,1.0,10.0,388.0,0.0,0.45,1.0,24.0,95.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0
0,388.0,10.0,0.0,19.0,415.0,0.0,0.27,1.0,31.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,0.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,415.0,19.0,1.0,10.0,388.0,0.0,0.27,1.0,24.0,10.0,20.0,40.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,4.0,10.0,8.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,389.0,11.0,0.0,1.0,397.0,0.0,0.29,1.0,24.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,6.0,10.0,10.0,2.0,10.0,0.0,6.0,2.0,397.0,1.0,1.0,11.0,389.0,0.0,0.29,1.0,21.0,20.0,21.0,21.0,22.0,6.0,10.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,1.0,9.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0
0,389.0,11.0,0.0,2.0,398.0,1.0,-0.09,1.0,29.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,6.0,10.0,10.0,10.0,0.0,8.0,8.0,9.0,398.0,2.0,1.0,11.0,389.0,1.0,-0.09,1.0,21.0,45.0,10.0,10.0,30.0,0.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,8.0,1.0,8.0,10.0,10.0,9.0,0.0,0.0,8.0,7.0
0,389.0,11.0,0.0,3.0,399.0,0.0,0.37,1.0,29.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,3.0,1.0,11.0,389.0,0.0,0.37,1.0,21.0,25.0,10.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,20.0,25.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,389.0,11.0,0.0,4.0,400.0,1.0,0.21,1.0,26.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,8.0,10.0,10.0,7.0,0.0,0.0,7.0,7.0,400.0,4.0,1.0,11.0,389.0,1.0,0.21,1.0,21.0,70.0,5.0,20.0,3.0,1.0,1.0,80.0,5.0,5.0,4.0,3.0,3.0,7.0,10.0,6.0,8.0,7.0,1.0,7.0,6.0,8.0,7.5,7.5,3.0,7.0,8.0
0,389.0,11.0,0.0,5.0,401.0,1.0,0.47,1.0,31.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,7.0,10.0,10.0,2.0,8.0,3.0,7.0,7.0,401.0,5.0,1.0,11.0,389.0,1.0,0.47,1.0,21.0,35.0,0.0,25.0,20.0,0.0,20.0,25.0,10.0,30.0,10.0,0.0,25.0,8.0,5.0,7.0,10.0,5.0,1.0,7.0,5.0,7.0,7.0,7.0,3.0,6.0,7.0
0,389.0,11.0,0.0,6.0,402.0,0.0,-0.05,0.0,29.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,4.0,10.0,8.0,5.0,10.0,3.0,6.0,6.0,402.0,6.0,1.0,11.0,389.0,0.0,-0.05,0.0,21.0,25.0,20.0,15.0,25.0,10.0,5.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,7.0,10.0,9.0,1.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,5.0
0,389.0,11.0,0.0,7.0,403.0,0.0,0.36,1.0,22.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,6.0,10.0,10.0,3.0,0.0,2.0,5.0,7.0,403.0,7.0,1.0,11.0,389.0,0.0,0.36,1.0,21.0,20.0,25.0,20.0,15.0,5.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,4.0,8.0,7.0,9.0,9.0,1.0,8.0,7.0,5.0,7.0,5.0,2.0,7.0,5.0
0,389.0,11.0,0.0,8.0,404.0,1.0,-0.05,1.0,23.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,8.0,10.0,10.0,8.0,0.0,0.0,9.0,9.0,404.0,8.0,1.0,11.0,389.0,1.0,-0.05,1.0,21.0,25.0,14.0,25.0,25.0,3.0,8.0,10.0,16.0,24.0,24.0,20.0,6.0,6.0,9.0,7.0,8.0,8.0,1.0,8.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0
0,389.0,11.0,0.0,9.0,405.0,0.0,-0.04,0.0,30.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,8.0,10.0,10.0,2.0,10.0,0.0,6.0,4.0,405.0,9.0,1.0,11.0,389.0,0.0,-0.04,0.0,21.0,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,10.0,9.0,10.0,1.0,8.0,9.0,10.0,10.0,10.0,5.0,8.0,0.0
0,389.0,11.0,0.0,10.0,406.0,0.0,0.33,0.0,27.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,4.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,406.0,10.0,1.0,11.0,389.0,0.0,0.33,0.0,21.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,1.0,6.0,6.0,7.0,9.0,7.0,3.0,7.0,5.0
0,389.0,11.0,0.0,11.0,407.0,0.0,0.7,1.0,24.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,0.0,9.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,407.0,11.0,1.0,11.0,389.0,0.0,0.7,1.0,21.0,30.0,15.0,15.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,8.0,7.0,8.0,0.0,6.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0
0,389.0,11.0,0.0,12.0,408.0,1.0,0.32,0.0,24.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,408.0,12.0,1.0,11.0,389.0,1.0,0.32,0.0,21.0,20.0,10.0,20.0,20.0,10.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0,8.0,7.0,10.0,8.0,9.0,1.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0
0,389.0,11.0,0.0,13.0,409.0,1.0,0.44,1.0,23.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,7.0,10.0,4.0,8.0,0.0,9.0,8.0,7.0,409.0,13.0,1.0,11.0,389.0,1.0,0.44,1.0,21.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,1.0,6.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0
0,389.0,11.0,0.0,14.0,410.0,1.0,0.12,1.0,27.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,1.0,7.0,10.0,10.0,10.0,0.0,9.0,8.0,7.0,410.0,14.0,1.0,11.0,389.0,1.0,0.12,1.0,21.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,1.0,7.0,5.0,8.0,4.0,10.0,5.0,8.0,8.0
