iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
488,8,1,3,468,0,0.33,0,25,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,10,7,8,8,10,8,8,8
488,8,1,4,469,0,0.31,1,25,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,0,5,5,8,5,5,5,5,5
488,8,1,5,470,1,0.56,1,29,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,8,8,8,8,8,8,8,5
488,8,1,6,471,0,0.69,1,30,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,0,5,5,5,5,5,5,5,5
488,8,1,7,472,0,0.19,0,25,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,8,8,8,8,8,8,8,8
488,8,1,8,473,0,0.48,1,34,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,0,5,5,5,5,5,5,5,5
488,8,1,9,474,0,0.02,0,30,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,9,9,9,9,9,9,9,9
488,8,1,10,475,0,0.61,0,27,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,10,10,10,10,10,10,10,10
488,8,1,11,476,0,0.31,0,25,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,0,0,0,0,0,0,0,0
488,8,1,12,477,0,-0.02,0,27,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,5,5,5,5,5,5,9,5
488,8,1,14,478,0,-0.19,0,26,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,10,10,10,10,10,10,10,10
488,8,1,15,479,0,-0.03,0,27,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,10,10,10,10,10,10,10,9
488,8,1,16,480,1,0.11,0,26,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,10,10,10,10,10,10,10,10
489,9,1,1,466,0,-0.03,1,24,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,6,8,8,6,5,6,7
489,9,1,2,467,1,0.06,1,24,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,9,8,7,8,7,8,7
489,9,1,3,468,0,-0.16,0,25,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,8,9,7,8,7,8,8
489,9,1,4,469,1,-0.17,0,25,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,10,8,8,8,8,8,10,8
489,9,1,5,470,1,0.26,0,29,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,7,7,9,9,8,7,10,8
489,9,1,6,471,1,0.04,0,30,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,6,8,9,7,8,6,7,8
489,9,1,7,472,0,0.25,0,25,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,0,6,8,7,4,4,5,5,7
489,9,1,8,473,0,0.07,0,34,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,0,5,5,6,5,5,6,5,5
489,9,1,9,474,1,-0.07,0,30,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,7,8,8,9,7,8,8
489,9,1,10,475,1,0.34,0,27,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,6,7,6,10,6,6,7,8
489,9,1,11,476,0,0.06,1,25,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,0,5,7,5,5,5,5,5,5
489,9,1,12,477,0,0.12,0,27,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,0,5,7,10,6,9,5,5,5
489,9,1,14,478,1,-0.07,1,26,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,7,8,7,8,8,8,8
489,9,1,15,479,0,-0.07,1,27,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,6,7,8,5,8,8,7,7
489,9,1,16,480,1,0.08,1,26,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10,1,8,8,8,8,7,10,7,8
490,10,1,1,466,0,0.43,1,24,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,7,9,8,7,6,8,7,6
490,10,1,2,467,1,0.7,1,24,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,9,6,8,7,10,7,7,5
490,10,1,3,468,0,0.65,0,25,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,8,7,7,6,6,8,7,6
490,10,1,4,469,0,0.23,0,25,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,7,8,8,6,5,5,6,5
490,10,1,5,470,0,0.78,0,29,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,9,8,9,8,9,8,8,5
490,10,1,6,471,0,0.59,0,30,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,9,8,8,6,9,5,6,5
490,10,1,7,472,0,0.31,0,25,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,8,7,8,6,6,7,8,4
490,10,1,8,473,0,0.91,0,34,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,7,6,8,5,7,4,5,5
490,10,1,9,474,0,-0.04,0,30,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,8,8,8,8,7,8,7,7
490,10,1,10,475,0,0.53,0,27,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,10,9,7,7,7,6,9,5
490,10,1,11,476,0,0.11,1,25,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,9,9,8,8,7,6,8,5
490,10,1,12,477,0,0.12,0,27,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,10,9,9,6,7,6,7,5
490,10,1,14,478,0,0.15,1,26,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,10,7,8,9,9,7,9,4
490,10,1,15,479,0,-0.09,1,27,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,8,6,6,6,7,5,5,4
490,10,1,16,480,0,0.19,1,26,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,9,10,9,7,7,8,9,6
491,11,1,1,466,0,0.35,0,24,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,1,7,6,7,7,7,8,5,5
491,11,1,2,467,1,0.61,0,24,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,1,7,7,8,7,6,7,5,6
491,11,1,3,468,0,0.47,0,25,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,6,7,8,7,6,5,5,6
491,11,1,4,469,1,-0.22,0,25,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,1,8,7,6,6,7,8,7,5
491,11,1,5,470,1,0.23,0,29,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,1,8,7,7,8,8,6,7,6
491,11,1,6,471,0,0.19,0,30,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,7,7,7,7,7,6,6,6
491,11,1,7,472,0,0.57,1,25,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,6,7,7,7,6,5,5,6
491,11,1,8,473,0,0.23,0,34,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,6,7,6,5,5,5,5,4
491,11,1,9,474,0,0.78,0,30,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,7,6,7,7,6,5,6,5
491,11,1,10,475,0,0.3,1,27,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,5,6,5,5,5,5,5,5
491,11,1,11,476,0,0.6,0,25,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,5,6,6,7,6,6,5,5
491,11,1,12,477,0,0.59,1,27,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,5,5,5,5,5,6,7,7
491,11,1,14,478,1,0.3,0,26,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,1,7,7,8,7,7,6,5,5
491,11,1,15,479,0,0.45,0,27,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,6,6,7,6,6,5,5,5
491,11,1,16,480,0,0.54,0,26,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7,0,6,6,6,6,6,6,5,5
492,12,1,1,466,0,0.16,0,24,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,0,10,10,10,10,10,1,10,2
492,12,1,2,467,1,0.12,0,24,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,8,10,8,10,2,2,1
492,12,1,3,468,1,0.16,1,25,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,10,10,10,10,2,10,5
492,12,1,4,469,1,0.27,0,25,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,10,10,10,10,10,10,5
492,12,1,5,470,0,0.11,0,29,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,10,10,10,8,10,10,6
492,12,1,6,471,0,0.17,0,30,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,2,10,7,7,0,10,10,7
492,12,1,7,472,1,0.12,0,25,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,8,10,10,2,8,1,8,1
492,12,1,8,473,0,-0.16,0,34,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,0,8,10,10,2,8,10,8,1
492,12,1,9,474,1,0.32,0,30,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,10,10,10,10,10,10,7
492,12,1,10,475,1,0.09,0,27,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,8,10,8,2,1,3,2
492,12,1,11,476,0,0.27,0,25,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,0,7,10,10,10,10,0,10,1
492,12,1,12,477,0,0.32,0,27,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,0,5,10,10,5,5,4,8,2
492,12,1,14,478,0,0.35,0,26,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,8,7,10,10,10,7,2
492,12,1,15,479,0,0.54,0,27,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,0,7,8,10,1,10,2,7,3
492,12,1,16,480,1,0.54,0,26,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,1,10,10,10,8,8,2,1,1
493,13,1,1,466,0,-0.01,0,24,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,8,7,9,6,10,10,5,3
493,13,1,2,467,0,-0.01,0,24,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,9,8,9,8,0,5,6,2
493,13,1,3,468,0,0.07,0,25,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,9,10,10,9,9,8,9,4
493,13,1,4,469,1,0.67,1,25,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,1,9,10,9,9,8,10,9,7
493,13,1,5,470,0,0.01,1,29,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,6,7,9,6,9,0,4,1
493,13,1,6,471,0,0.2,1,30,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,10,10,7,9,0,4,1
493,13,1,7,472,0,-0.04,0,25,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,10,10,8,10,8,4,3
493,13,1,8,473,0,-0.09,1,34,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,5,10,10,6,7,4,7,2
493,13,1,9,474,0,-0.21,0,30,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,6,7,10,9,6,5,9,4
493,13,1,10,475,0,0.11,0,27,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,9,10,10,10,9,9,6
493,13,1,11,476,0,-0.05,0,25,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,10,10,9,10,8,8,6
493,13,1,12,477,0,0,0,27,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,6,10,10,8,7,10,7,5
493,13,1,14,478,0,-0.05,0,26,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,1,8,10,10,9,10,9,9,6
493,13,1,15,479,0,0.16,0,27,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,9,10,9,8,7,8,4
493,13,1,16,480,0,-0.14,0,26,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8,0,7,8,9,9,7,8,8,2
494,14,1,1,466,0,0.25,1,24,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,9,8,7,9,7,7,8,8
494,14,1,2,467,0,0.29,1,24,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,8,8,8,7,7,7,7,4
494,14,1,3,468,1,0.26,0,25,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,9,8,9,8,8,7,8,8
494,14,1,4,469,0,0.66,0,25,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,8,8,8,8,7,8,6,6
494,14,1,5,470,0,0.68,0,29,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,8,8,8,8,8,8,8,6
494,14,1,6,471,0,0.39,0,30,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,7,8,8,7,7,7,7,5
494,14,1,7,472,0,0.42,0,25,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,9,7,7,7,7,6,6,4
494,14,1,8,473,0,0.34,0,34,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,8,8,9,6,9,5,6,6
494,14,1,9,474,1,-0.06,0,30,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,7,7,7,9,8,6,8,5
494,14,1,10,475,0,0.5,0,27,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,6,6,8,5,7,5,5,2
494,14,1,11,476,0,0.12,1,25,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,1,7,10,7,7,6,5,7,5
494,14,1,12,477,0,0.29,0,27,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,6,8,8,7,7,5,5,5
494,14,1,14,478,0,0.3,1,26,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,7,6,8,6,8,7,7,7
494,14,1,15,479,0,0.27,1,27,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,7,7,7,7,7,7,6,5
494,14,1,16,480,0,0.34,1,26,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7,0,7,7,9,8,8,8,6,6
495,15,1,1,466,0,-0.05,0,24,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,7,6,7,5,7,7,7
495,15,1,2,467,1,-0.01,0,24,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,8,7,6,7,6,5,7,7
495,15,1,3,468,0,-0.07,1,25,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,7,5,7,5,5,4,6,6
495,15,1,4,469,0,-0.19,0,25,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,7,6,5,5,5,7,6
495,15,1,5,470,1,-0.18,0,29,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,6,7,7,6,7,6,6,6
495,15,1,6,471,0,-0.22,0,30,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,7,7,7,6,6,4,6,5
495,15,1,7,472,0,0.09,0,25,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,6,6,7,5,5,6,6
495,15,1,8,473,0,0.03,0,34,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,5,7,7,4,4,3,5,5
495,15,1,9,474,0,-0.04,0,30,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,8,7,7,6,5,8,7
495,15,1,10,475,0,0.09,0,27,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,7,7,7,5,5,6,7
495,15,1,11,476,0,-0.08,0,25,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,7,7,7,5,4,4,6,7
495,15,1,12,477,0,0.29,0,27,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,7,7,6,6,6,4,6,6
495,15,1,14,478,0,0.07,0,26,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,6,6,6,5,5,4,6,5
495,15,1,15,479,0,0.07,0,27,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,7,6,7,5,7,5,6,6
495,15,1,16,480,0,-0.19,0,26,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,1,6,7,6,7,6,5,5,7
496,1,0,1,502,0,-0.16,1,26,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,0,4,7,7,5,7,2,5,5
496,1,0,2,503,0,0.24,0,25,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,0,2,4,8,5,8,5,5,6
496,1,0,4,504,0,0.31,0,23,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,0,6,7,8,7,9,6,6,5
496,1,0,5,505,1,0.48,1,27,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,1,7,0,8,8,0,6,6,6
496,1,0,6,506,0,0.74,1,24,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,0,5,0,8,6,8,4,5,2
496,1,0,7,507,0,0.58,1,24,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,1,6,8,8,8,7,6,7,8
496,1,0,8,508,0,0.13,1,36,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8,0,5,5,7,6,7,4,3,2
497,2,0,1,502,0,-0.36,0,26,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,6,9,8,8,10,6,8,9
497,2,0,2,503,0,0.67,1,25,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,3,6,4,4,4,4,4,4
497,2,0,4,504,0,0.48,1,23,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,8,7,7,7,6,3,7,7
497,2,0,5,505,0,0.53,0,27,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,6,8,7,6,6,2,5,6
497,2,0,6,506,0,0.14,0,24,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,4,6,6,2,5,4,6,7
497,2,0,7,507,0,-0.06,0,24,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,6,7,7,5,6,6,7,7
497,2,0,8,508,0,-0.19,0,36,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8,0,7,6,5,5,6,5,6,6
498,3,0,1,502,0,0.29,0,26,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,2,9,3,10,8,4,6,2
498,3,0,2,503,0,0.14,1,25,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,1,1,10,1,9,1,3,3
498,3,0,4,504,0,0.41,1,23,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,8,5,9,4,9,3,5,5
498,3,0,5,505,0,-0.16,0,27,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,8,10,9,4,8,5,5,5
498,3,0,6,506,0,-0.04,0,24,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,5,8,10,3,8,3,3,3
498,3,0,7,507,0,-0.35,0,24,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,3,10,9,7,8,5,7,5
498,3,0,8,508,0,0.25,0,36,18,18,18,18,18,10,25,8,7,25,15,20,8,9,10,9,10,0,3,4,7,3,8,3,1,2
499,4,0,1,502,0,-0.46,0,26,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,0,1,10,9,10,6,1,7,1
499,4,0,2,503,0,0.65,1,25,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,0,1,10,10,7,10,1,7,6
499,4,0,4,504,1,0.59,1,23,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,1,5,10,9,8,5,5,6,6
499,4,0,5,505,0,0.07,0,27,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,0,5,5,4,2,8,1,5,5
499,4,0,6,506,0,0.24,0,24,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,0,1,9,8,1,10,1,1,5
499,4,0,7,507,0,-0.1,0,24,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,1,6,9,9,10,6,5,7,6
499,4,0,8,508,1,-0.06,0,36,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,1,6,8,10,8,6,6,7,6
500,5,0,1,502,0,-0.46,0,26,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,4,6,6,6,7,6,5,4
500,5,0,2,503,0,0.48,0,25,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,2,5,7,7,6,7,4,4
500,5,0,4,504,0,0.47,0,23,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,4,5,5,4,5,4,4,4
500,5,0,5,505,0,0.18,0,27,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,6,5,8,5,8,5,5,4
500,5,0,6,506,0,0.26,0,24,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,5,5,8,5,9,5,6,5
500,5,0,7,507,1,0.05,0,24,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,1,8,7,8,8,7,6,6,7
500,5,0,8,508,0,0.11,0,36,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0,7,4,5,4,5,4,4,5
501,6,0,1,502,0,-0.4,0,26,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,0,6,7,7,7,6,5,6,6
501,6,0,2,503,0,0.72,1,25,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,0,5,8,8,7,7,6,6,5
501,6,0,4,504,1,0.61,1,23,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,1,8,8,7,8,7,8,9,8
501,6,0,5,505,0,0.63,0,27,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,0,7,8,8,8,6,7,6,7
501,6,0,6,506,0,0.47,0,24,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,0,8,7,7,5,7,4,5,4
501,6,0,7,507,0,0.31,0,24,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,1,7,7,6,8,7,8,8,7
501,6,0,8,508,0,-0.13,0,36,30,10,20,10,10,20,40,15,5,30,5,5,8,9,8,9,9,0,7,7,7,6,7,5,7,6
502,1,1,1,496,0,-0.16,1,23,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,8,8,8,7,0,6,7,7
502,1,1,2,497,0,-0.36,0,24,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,9,8,8,8,8,8,9,10
502,1,1,3,498,0,0.29,0,25,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,8,7,8,8,0,8,9,10
502,1,1,4,499,0,-0.46,0,26,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,7,7,9,7,8,3,7,8
502,1,1,5,500,0,-0.46,0,25,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,5,8,7,0,0,7,6,10
502,1,1,6,501,0,-0.4,0,26,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,1,9,8,9,8,0,7,8,8
503,2,1,1,496,0,0.24,0,23,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,1,8,8,10,6,5,7,9,6
503,2,1,2,497,0,0.67,1,24,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,0,5,6,6,7,6,4,5,4
503,2,1,3,498,0,0.14,1,25,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,0,7,8,8,7,6,5,8,6
503,2,1,4,499,0,0.65,1,26,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,0,7,8,8,7,6,5,8,6
503,2,1,5,500,0,0.48,0,25,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,1,7,8,7,6,6,5,8,5
503,2,1,6,501,0,0.72,1,26,30,30,40,0,0,0,20,15,15,15,20,15,7,9,4,10,5,1,6,8,5,6,5,7,7,6
504,4,1,1,496,0,0.31,0,23,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,8,10,10,8,7,7,8,8
504,4,1,2,497,0,0.48,1,24,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,7,7,7,7,7,7,6,5
504,4,1,3,498,0,0.41,1,25,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,6,6,6,6,6,6,5,5
504,4,1,4,499,1,0.59,1,26,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,5,8,7,6,8,5,6,5
504,4,1,5,500,0,0.47,0,25,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,6,6,6,6,6,6,4,7
504,4,1,6,501,1,0.61,1,26,30,0,30,15,15,10,30,10,10,20,20,10,7,5,6,8,8,1,6,6,6,6,6,6,5,5
505,5,1,1,496,1,0.48,1,23,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,1,8,9,8,7,7,6,8,6
505,5,1,2,497,0,0.53,0,24,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,0,7,9,8,7,8,7,7,4
505,5,1,3,498,0,-0.16,0,25,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,1,8,9,9,8,9,7,8,5
505,5,1,4,499,0,0.07,0,26,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,0,5,8,9,6,8,6,7,3
505,5,1,5,500,0,0.18,0,25,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,0,5,9,9,8,8,6,7,6
505,5,1,6,501,0,0.63,0,26,20,14,18,16,16,16,18,16,16,18,16,16,9,10,8,10,10,0,6,8,8,8,8,7,7,6
506,6,1,1,496,0,0.74,1,23,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,1,6,7,7,5,0,4,5,6
506,6,1,2,497,0,0.14,0,24,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,0,6,5,5,6,4,4,5,3
506,6,1,3,498,0,-0.04,0,25,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,0,6,6,7,4,4,6,2,5
506,6,1,4,499,0,0.24,0,26,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,0,4,5,6,4,5,3,3,4
506,6,1,5,500,0,0.26,0,25,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,1,6,8,7,6,8,5,5,6
506,6,1,6,501,0,0.47,0,26,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10,0,6,6,6,6,5,3,3,3
507,7,1,1,496,0,0.58,1,23,20,20,20,20,20,0,30,10,10,30,10,10,7,8,7,8,7,0,5,9,9,0,8,6,7,5
